Route1,Route2,DTW_Distance
TLV - KRK,TLV - NAP,2202.480233009679
TLV - KRK,TLV - NCE,3112.2118164308
TLV - KRK,TLV - NRT,41960.2327960269
TLV - KRK,TLV - OPO,8718.167790110345
TLV - KRK,TLV - ORD,39316.68714761444
TLV - KRK,TLV - OTP,692.1724491640024
TLV - KRK,TLV - PEK,13902.07672165432
TLV - KRK,TLV - PFO,3401.2969855505303
TLV - KRK,TLV - PMI,5123.895974491305
TLV - KRK,TLV - PRG,1396.7481908371938
TLV - KRK,TLV - PVG,21244.211667955224
TLV - KRK,TLV - RHO,2542.1360327684583
TLV - KRK,TLV - RIX,1176.7378694585743
TLV - KRK,TLV - SFO,45904.224344769376
TLV - KRK,TLV - SKD,5580.762043904308
TLV - KRK,TLV - SKG,1782.6148106360035
TLV - KRK,TLV - SOF,1279.1952170478396
TLV - KRK,TLV - SSH,4266.122927623171
TLV - KRK,TLV - STR,2266.8086331475365
TLV - KRK,TLV - SZG,1774.2647517886064
TLV - KRK,TLV - TAS,5730.693916306997
TLV - KRK,TLV - TBS,3736.615333555998
TLV - KRK,TLV - TGD,1801.1705265499413
TLV - KRK,TLV - TIA,1907.3525505865778
TLV - KRK,TLV - TIV,1873.8157002005423
TLV - KRK,TLV - TRN,3037.825723158235
TLV - KRK,TLV - TZX,3660.159323827717
TLV - KRK,TLV - VAR,1163.2376492938408
TLV - KRK,TLV - VCE,2390.334934817737
TLV - KRK,TLV - VIE,1106.4529792345581
TLV - KRK,TLV - VNO,504.69746820154904
TLV - KRK,TLV - VRN,2525.5584118377506
TLV - KRK,TLV - WAW,134.0585979519173
TLV - KRK,TLV - YUL,37910.636245525115
TLV - KRK,TLV - YYZ,40521.10187383892
TLV - KRK,TLV - ZAG,1423.5320435285594
TLV - KRK,TLV - ZNZ,7466.056990702924
TLV - KRK,TLV - ZRH,2270.9583816467893
TLV - KRK,TLV - ZTH,2372.1587610915612
TLV - LAX,TLV - LCA,95751.6421926123
TLV - LAX,TLV - LHR,65949.38773007852
TLV - LAX,TLV - LIS,65127.53017277183
TLV - LAX,TLV - MAD,68577.37528873919
TLV - LAX,TLV - MAN,64634.18729233193
TLV - LAX,TLV - MIA,31644.1642715278
TLV - LAX,TLV - MLA,81354.69945499426
TLV - LAX,TLV - MUC,74108.10712015379
TLV - LAX,TLV - MXP,73241.15584658591
TLV - LAX,TLV - NAP,78736.90270841023
TLV - LAX,TLV - NCE,73649.53643321763
TLV - LAX,TLV - NRT,133069.25801458125
TLV - LAX,TLV - OPO,65454.358655712575
TLV - LAX,TLV - ORD,18676.72098160013
TLV - LAX,TLV - OTP,84468.10132935067
TLV - LAX,TLV - PEK,106950.43724069222
TLV - LAX,TLV - PFO,94873.42913147851
TLV - LAX,TLV - PMI,73055.8917877056
TLV - LAX,TLV - PRG,74933.64687239876
TLV - LAX,TLV - PVG,113709.45210665467
TLV - LAX,TLV - RHO,90344.42704474843
TLV - LAX,TLV - RIX,79891.4989000187
TLV - LAX,TLV - SFO,4975.601310664155
TLV - LAX,TLV - SKD,98850.7722040625
TLV - LAX,TLV - SKG,84371.69436424902
TLV - LAX,TLV - SOF,83722.76789834349
TLV - LAX,TLV - SSH,96303.29249763071
TLV - LAX,TLV - STR,72625.47992514366
TLV - LAX,TLV - SZG,75077.0343334879
TLV - LAX,TLV - TAS,99107.30317583558
TLV - LAX,TLV - TBS,96588.31693743171
TLV - LAX,TLV - TGD,81125.554975122
TLV - LAX,TLV - TIA,81810.37997502848
TLV - LAX,TLV - TIV,81286.41913982094
TLV - LAX,TLV - TRN,73452.71660095932
TLV - LAX,TLV - TZX,96382.28136574697
TLV - LAX,TLV - VAR,86535.05991899072
TLV - LAX,TLV - VCE,75829.15595258323
TLV - LAX,TLV - VIE,76923.90786790909
TLV - LAX,TLV - VNO,80252.5960199202
TLV - LAX,TLV - VRN,75161.90914131798
TLV - LAX,TLV - WAW,78620.65396576226
TLV - LAX,TLV - YUL,26267.350580740607
TLV - LAX,TLV - YYZ,28612.673540526885
TLV - LAX,TLV - ZAG,77638.37882565055
TLV - LAX,TLV - ZNZ,98037.90132301078
TLV - LAX,TLV - ZRH,72179.2326485777
TLV - LAX,TLV - ZTH,84455.68898581537
TLV - LCA,TLV - LHR,9789.710944139173
TLV - LCA,TLV - LIS,13294.344543721167
TLV - LCA,TLV - MAD,9840.16723306258
TLV - LCA,TLV - MAN,11170.204578436378
TLV - LCA,TLV - MIA,39451.919929048396
TLV - LCA,TLV - MLA,2995.8762121758227
TLV - LCA,TLV - MUC,4851.216900149978
TLV - LCA,TLV - MXP,6063.168620487691
TLV - LCA,TLV - NAP,3716.2440190646075
TLV - LCA,TLV - NCE,5841.279128660244
TLV - LCA,TLV - NRT,39167.88285537536
TLV - LCA,TLV - OPO,13790.929801054534
TLV - LCA,TLV - ORD,54933.71846621297
TLV - LCA,TLV - OTP,1643.6537310107424
TLV - LCA,TLV - PEK,11809.747577941434
TLV - LCA,TLV - PFO,42.38534224237487
TLV - LCA,TLV - PMI,7661.9834239321835
TLV - LCA,TLV - PRG,5259.822620347067
TLV - LCA,TLV - PVG,18698.878469928033
TLV - LCA,TLV - RHO,484.1260520141628
TLV - LCA,TLV - RIX,6016.569687844702
TLV - LCA,TLV - SFO,61145.05380983821
TLV - LCA,TLV - SKD,3409.3020622433196
TLV - LCA,TLV - SKG,1526.3434229362385
TLV - LCA,TLV - SOF,1562.8461252474233
TLV - LCA,TLV - SSH,212.5591949728424
TLV - LCA,TLV - STR,6242.625719120557
TLV - LCA,TLV - SZG,5037.412275989497
TLV - LCA,TLV - TAS,3545.314842016247
TLV - LCA,TLV - TBS,576.7061759350546
TLV - LCA,TLV - TGD,2694.742825207038
TLV - LCA,TLV - TIA,2333.460768202088
TLV - LCA,TLV - TIV,1997.9980179961126
TLV - LCA,TLV - TRN,5970.638317962524
TLV - LCA,TLV - TZX,164.46898912448037
TLV - LCA,TLV - VAR,1039.2257866811296
TLV - LCA,TLV - VCE,5026.847878518604
TLV - LCA,TLV - VIE,4157.467899807452
TLV - LCA,TLV - VNO,5076.05915224605
TLV - LCA,TLV - VRN,5077.502085321326
TLV - LCA,TLV - WAW,3968.585135136339
TLV - LCA,TLV - YUL,54557.92519300031
TLV - LCA,TLV - YYZ,55565.54595849712
TLV - LCA,TLV - ZAG,3175.867451201705
TLV - LCA,TLV - ZNZ,3278.0940392977186
TLV - LCA,TLV - ZRH,6317.769592200695
TLV - LCA,TLV - ZTH,1457.5759201114072
TLV - LHR,TLV - LIS,4268.083953100243
TLV - LHR,TLV - MAD,3417.3044354763606
TLV - LHR,TLV - MAN,307.8212823320979
TLV - LHR,TLV - MIA,18874.111864095317
TLV - LHR,TLV - MLA,5205.7071573988505
TLV - LHR,TLV - MUC,1395.1990353367848
TLV - LHR,TLV - MXP,1644.5422146047774
TLV - LHR,TLV - NAP,3509.594704365278
TLV - LHR,TLV - NCE,2510.5483163462004
TLV - LHR,TLV - NRT,48106.87922631554
TLV - LHR,TLV - OPO,4310.75231651294
TLV - LHR,TLV - ORD,29872.04457594657
TLV - LHR,TLV - OTP,5399.735511836795
TLV - LHR,TLV - PEK,19812.836592365245
TLV - LHR,TLV - PFO,9364.400364164774
TLV - LHR,TLV - PMI,3931.532432007002
TLV - LHR,TLV - PRG,2040.1543899735684
TLV - LHR,TLV - PVG,26891.738888171236
TLV - LHR,TLV - RHO,7278.84596298354
TLV - LHR,TLV - RIX,4626.432550363341
TLV - LHR,TLV - SFO,39407.10233187009
TLV - LHR,TLV - SKD,12226.49312665225
TLV - LHR,TLV - SKG,4839.797797059279
TLV - LHR,TLV - SOF,4440.3637285408995
TLV - LHR,TLV - SSH,10191.452757592253
TLV - LHR,TLV - STR,1138.1917367641677
TLV - LHR,TLV - SZG,1664.144701769537
TLV - LHR,TLV - TAS,12392.769746373528
TLV - LHR,TLV - TBS,10229.663450124928
TLV - LHR,TLV - TGD,3779.403012469917
TLV - LHR,TLV - TIA,4074.1066938685262
TLV - LHR,TLV - TIV,3870.156086213462
TLV - LHR,TLV - TRN,2249.2794155384686
TLV - LHR,TLV - TZX,10087.850112620943
TLV - LHR,TLV - VAR,6355.423730657309
TLV - LHR,TLV - VCE,2420.8534334089977
TLV - LHR,TLV - VIE,2277.291565027756
TLV - LHR,TLV - VNO,4472.803586051152
TLV - LHR,TLV - VRN,2369.8474843874824
TLV - LHR,TLV - WAW,4177.948422394314
TLV - LHR,TLV - YUL,25673.68742392612
TLV - LHR,TLV - YYZ,25830.357031977026
TLV - LHR,TLV - ZAG,2404.296830791011
TLV - LHR,TLV - ZNZ,13194.294610841589
TLV - LHR,TLV - ZRH,1066.165849723177
TLV - LHR,TLV - ZTH,5294.759691421458
TLV - LIS,TLV - MAD,758.3168222279667
TLV - LIS,TLV - MAN,4550.1691673230935
TLV - LIS,TLV - MIA,15538.326112188064
TLV - LIS,TLV - MLA,5286.570377804609
TLV - LIS,TLV - MUC,5154.696252953883
TLV - LIS,TLV - MXP,3850.176687477131
TLV - LIS,TLV - NAP,4237.527855440775
TLV - LIS,TLV - NCE,2602.540178338203
TLV - LIS,TLV - NRT,52487.365254118835
TLV - LIS,TLV - OPO,568.6922815502173
TLV - LIS,TLV - ORD,31122.30245449031
TLV - LIS,TLV - OTP,9490.938585709697
TLV - LIS,TLV - PEK,24415.965193968725
TLV - LIS,TLV - PFO,12702.136637830756
TLV - LIS,TLV - PMI,2204.841740522439
TLV - LIS,TLV - PRG,6089.3062442372075
TLV - LIS,TLV - PVG,31269.52659119946
TLV - LIS,TLV - RHO,10109.487419067429
TLV - LIS,TLV - RIX,9358.275025795983
TLV - LIS,TLV - SFO,41119.244131825486
TLV - LIS,TLV - SKD,16258.630709700627
TLV - LIS,TLV - SKG,7534.859863502954
TLV - LIS,TLV - SOF,8038.064255470501
TLV - LIS,TLV - SSH,13107.71769318603
TLV - LIS,TLV - STR,4609.320777179717
TLV - LIS,TLV - SZG,5210.674330376242
TLV - LIS,TLV - TAS,16409.036589312393
TLV - LIS,TLV - TBS,13600.183070767675
TLV - LIS,TLV - TGD,6034.202173333911
TLV - LIS,TLV - TIA,6113.579577277009
TLV - LIS,TLV - TIV,5958.105480956999
TLV - LIS,TLV - TRN,2947.787697930728
TLV - LIS,TLV - TZX,13223.661778678326
TLV - LIS,TLV - VAR,10413.611353398417
TLV - LIS,TLV - VCE,4088.6536082237526
TLV - LIS,TLV - VIE,6462.666206878433
TLV - LIS,TLV - VNO,9087.759118749818
TLV - LIS,TLV - VRN,3676.8364650928215
TLV - LIS,TLV - WAW,8797.80017972089
TLV - LIS,TLV - YUL,27958.029520380136
TLV - LIS,TLV - YYZ,26605.722198588974
TLV - LIS,TLV - ZAG,5620.749110837361
TLV - LIS,TLV - ZNZ,15525.556973798151
TLV - LIS,TLV - ZRH,4406.101728668799
TLV - LIS,TLV - ZTH,6781.705441818103
TLV - MAD,TLV - MAN,3894.0975180724226
TLV - MAD,TLV - MIA,17635.38381597265
TLV - MAD,TLV - MLA,3147.0778760109374
TLV - MAD,TLV - MUC,3636.2890010155347
TLV - MAD,TLV - MXP,2664.0362495753106
TLV - MAD,TLV - NAP,2585.6565938477265
TLV - MAD,TLV - NCE,1575.9849899473345
TLV - MAD,TLV - NRT,49253.66801207187
TLV - MAD,TLV - OPO,608.6413324060584
TLV - MAD,TLV - ORD,33398.22530872835
TLV - MAD,TLV - OTP,6853.508359359396
TLV - MAD,TLV - PEK,21004.22862327591
TLV - MAD,TLV - PFO,9318.585600389073
TLV - MAD,TLV - PMI,971.2167767758791
TLV - MAD,TLV - PRG,4325.186009496037
TLV - MAD,TLV - PVG,28119.632573187257
TLV - MAD,TLV - RHO,7106.51742643662
TLV - MAD,TLV - RIX,7068.198898416272
TLV - MAD,TLV - SFO,43165.83286247119
TLV - MAD,TLV - SKD,12782.854017166732
TLV - MAD,TLV - SKG,5100.99147565353
TLV - MAD,TLV - SOF,5579.246278430095
TLV - MAD,TLV - SSH,9675.818333781424
TLV - MAD,TLV - STR,3281.70230697652
TLV - MAD,TLV - SZG,3609.4830130195555
TLV - MAD,TLV - TAS,12931.471194126176
TLV - MAD,TLV - TBS,10136.731917991558
TLV - MAD,TLV - TGD,3967.9087882117274
TLV - MAD,TLV - TIA,3994.061833436784
TLV - MAD,TLV - TIV,3893.195297667675
TLV - MAD,TLV - TRN,1868.0851821130586
TLV - MAD,TLV - TZX,9776.288451807177
TLV - MAD,TLV - VAR,7613.592551980392
TLV - MAD,TLV - VCE,2628.380812490316
TLV - MAD,TLV - VIE,4557.391042416726
TLV - MAD,TLV - VNO,6746.297555158286
TLV - MAD,TLV - VRN,2326.45783520495
TLV - MAD,TLV - WAW,6430.706571794285
TLV - MAD,TLV - YUL,30294.12471502138
TLV - MAD,TLV - YYZ,29173.742751361802
TLV - MAD,TLV - ZAG,3823.161013001118
TLV - MAD,TLV - ZNZ,12235.347214619374
TLV - MAD,TLV - ZRH,3189.941061784408
TLV - MAD,TLV - ZTH,4268.013162026762
TLV - MAN,TLV - MIA,18663.08017354491
TLV - MAN,TLV - MLA,6049.039796671729
TLV - MAN,TLV - MUC,1661.2068757823479
TLV - MAN,TLV - MXP,2026.6174281755752
TLV - MAN,TLV - NAP,4139.272450847294
TLV - MAN,TLV - NCE,3017.0283202213
TLV - MAN,TLV - NRT,49137.72662563275
TLV - MAN,TLV - OPO,4578.856598550393
TLV - MAN,TLV - ORD,28801.51136937957
TLV - MAN,TLV - OTP,6166.614092747061
TLV - MAN,TLV - PEK,21082.145747019887
TLV - MAN,TLV - PFO,10702.577653601937
TLV - MAN,TLV - PMI,4596.984421209798
TLV - MAN,TLV - PRG,2183.7705692825803
TLV - MAN,TLV - PVG,27889.909056023145
TLV - MAN,TLV - RHO,8286.297432852123
TLV - MAN,TLV - RIX,5147.650704120958
TLV - MAN,TLV - SFO,38506.853738225545
TLV - MAN,TLV - SKD,13590.115671214979
TLV - MAN,TLV - SKG,5514.759009195872
TLV - MAN,TLV - SOF,5159.569403572488
TLV - MAN,TLV - SSH,11562.64449912099
TLV - MAN,TLV - STR,1445.9602671976002
TLV - MAN,TLV - SZG,2036.2224214889695
TLV - MAN,TLV - TAS,13758.287942850582
TLV - MAN,TLV - TBS,11618.275061910044
TLV - MAN,TLV - TGD,4374.806501682481
TLV - MAN,TLV - TIA,4702.752784971717
TLV - MAN,TLV - TIV,4495.962203866302
TLV - MAN,TLV - TRN,2712.117817124147
TLV - MAN,TLV - TZX,11481.041661851797
TLV - MAN,TLV - VAR,7238.2241372035505
TLV - MAN,TLV - VCE,2885.3919779419202
TLV - MAN,TLV - VIE,2632.3933535493625
TLV - MAN,TLV - VNO,5016.10202980192
TLV - MAN,TLV - VRN,2854.2549823180834
TLV - MAN,TLV - WAW,4698.0675435792655
TLV - MAN,TLV - YUL,24483.353046279746
TLV - MAN,TLV - YYZ,24679.894453660752
TLV - MAN,TLV - ZAG,2876.347269918298
TLV - MAN,TLV - ZNZ,14560.697265537921
TLV - MAN,TLV - ZRH,1502.9736011909292
TLV - MAN,TLV - ZTH,6106.993285466461
TLV - MIA,TLV - MLA,26775.71176474688
TLV - MIA,TLV - MUC,23744.119436903962
TLV - MIA,TLV - MXP,21582.75997534481
TLV - MIA,TLV - NAP,25077.596656804086
TLV - MIA,TLV - NCE,21100.757639264593
TLV - MIA,TLV - NRT,77238.35985609503
TLV - MIA,TLV - OPO,15741.123596978923
TLV - MIA,TLV - ORD,13537.714349180653
TLV - MIA,TLV - OTP,32589.742666324655
TLV - MIA,TLV - PEK,50609.51979323558
TLV - MIA,TLV - PFO,38576.888491388105
TLV - MIA,TLV - PMI,20627.57522213118
TLV - MIA,TLV - PRG,25446.573725628004
TLV - MIA,TLV - PVG,57305.65203414577
TLV - MIA,TLV - RHO,34648.59284340858
TLV - MIA,TLV - RIX,31040.813683207474
TLV - MIA,TLV - SFO,23840.821989167205
TLV - MIA,TLV - SKD,42449.98011197184
TLV - MIA,TLV - SKG,30235.005416128955
TLV - MIA,TLV - SOF,30632.895308555017
TLV - MIA,TLV - SSH,39047.986184441084
TLV - MIA,TLV - STR,22375.772444840295
TLV - MIA,TLV - SZG,24190.59201615918
TLV - MIA,TLV - TAS,42600.87327419425
TLV - MIA,TLV - TBS,39654.55555513615
TLV - MIA,TLV - TGD,27585.892589261755
TLV - MIA,TLV - TIA,28026.420275670956
TLV - MIA,TLV - TIV,27618.893767622187
TLV - MIA,TLV - TRN,21154.003986376018
TLV - MIA,TLV - TZX,39212.80748242768
TLV - MIA,TLV - VAR,34209.522956952285
TLV - MIA,TLV - VCE,23350.547913715764
TLV - MIA,TLV - VIE,26592.85937688905
TLV - MIA,TLV - VNO,30818.91563006301
TLV - MIA,TLV - VRN,22697.575524159005
TLV - MIA,TLV - WAW,30397.986092387764
TLV - MIA,TLV - YUL,11989.795850700622
TLV - MIA,TLV - YYZ,8115.3309036427045
TLV - MIA,TLV - ZAG,25654.089103730872
TLV - MIA,TLV - ZNZ,40770.24158987277
TLV - MIA,TLV - ZRH,21913.238827134744
TLV - MIA,TLV - ZTH,29586.182947483114
TLV - MLA,TLV - MUC,2358.972667134921
TLV - MLA,TLV - MXP,2511.8948168491283
TLV - MLA,TLV - NAP,935.2007637514391
TLV - MLA,TLV - NCE,1723.7727663854453
TLV - MLA,TLV - NRT,42521.398822873976
TLV - MLA,TLV - OPO,5226.762568289544
TLV - MLA,TLV - ORD,43297.4595138762
TLV - MLA,TLV - OTP,2166.129049894161
TLV - MLA,TLV - PEK,15072.43491675349
TLV - MLA,TLV - PFO,2710.519910473028
TLV - MLA,TLV - PMI,1449.9022210110377
TLV - MLA,TLV - PRG,2805.672830952396
TLV - MLA,TLV - PVG,22107.58728771053
TLV - MLA,TLV - RHO,1667.38263506842
TLV - MLA,TLV - RIX,5244.422763525395
TLV - MLA,TLV - SFO,51442.16393038311
TLV - MLA,TLV - SKD,6321.226445555079
TLV - MLA,TLV - SKG,1164.9230920801222
TLV - MLA,TLV - SOF,1497.0270089517549
TLV - MLA,TLV - SSH,2892.617164111506
TLV - MLA,TLV - STR,2913.697630252335
TLV - MLA,TLV - SZG,2331.067251847302
TLV - MLA,TLV - TAS,6450.940992884237
TLV - MLA,TLV - TBS,3412.289177685536
TLV - MLA,TLV - TGD,980.6068201381394
TLV - MLA,TLV - TIA,888.2854778344118
TLV - MLA,TLV - TIV,909.0050229593895
TLV - MLA,TLV - TRN,1869.0696557072497
TLV - MLA,TLV - TZX,3007.9496859420005
TLV - MLA,TLV - VAR,2502.902756579632
TLV - MLA,TLV - VCE,1680.9099434173
TLV - MLA,TLV - VIE,2305.292150712336
TLV - MLA,TLV - VNO,4272.72268942184
TLV - MLA,TLV - VRN,1596.7910351522144
TLV - MLA,TLV - WAW,3215.5520482734833
TLV - MLA,TLV - YUL,40940.140786092015
TLV - MLA,TLV - YYZ,40794.793344315294
TLV - MLA,TLV - ZAG,1424.1194425900997
TLV - MLA,TLV - ZNZ,5610.798722524287
TLV - MLA,TLV - ZRH,3027.013387219749
TLV - MLA,TLV - ZTH,680.1909512615931
TLV - MUC,TLV - MXP,588.2062250973914
TLV - MUC,TLV - NAP,1250.9479816652215
TLV - MUC,TLV - NCE,1367.322170784211
TLV - MUC,TLV - NRT,43778.9900535892
TLV - MUC,TLV - OPO,5331.135546863239
TLV - MUC,TLV - ORD,36382.5620616395
TLV - MUC,TLV - OTP,2132.202528110281
TLV - MUC,TLV - PEK,15742.895063568358
TLV - MUC,TLV - PFO,4535.164265304202
TLV - MUC,TLV - PMI,3128.616130975225
TLV - MUC,TLV - PRG,465.6815049520939
TLV - MUC,TLV - PVG,23071.016264391597
TLV - MUC,TLV - RHO,3004.8313981328047
TLV - MUC,TLV - RIX,2730.12548218034
TLV - MUC,TLV - SFO,44478.213143520385
TLV - MUC,TLV - SKD,7315.689450949369
TLV - MUC,TLV - SKG,1493.0185785310273
TLV - MUC,TLV - SOF,1385.0062364986475
TLV - MUC,TLV - SSH,5138.012614371842
TLV - MUC,TLV - STR,248.52411061181778
TLV - MUC,TLV - SZG,161.64365099610814
TLV - MUC,TLV - TAS,7464.698878118603
TLV - MUC,TLV - TBS,5197.28754605085
TLV - MUC,TLV - TGD,1079.3144542154057
TLV - MUC,TLV - TIA,1250.4826458948403
TLV - MUC,TLV - TIV,1155.1339070096433
TLV - MUC,TLV - TRN,1240.203026852383
TLV - MUC,TLV - TZX,5059.541541429076
TLV - MUC,TLV - VAR,2764.9750491553855
TLV - MUC,TLV - VCE,847.7362103353967
TLV - MUC,TLV - VIE,464.48358941176264
TLV - MUC,TLV - VNO,2203.302409730468
TLV - MUC,TLV - VRN,961.2964296612366
TLV - MUC,TLV - WAW,1751.7985119565362
TLV - MUC,TLV - YUL,32740.380808239963
TLV - MUC,TLV - YYZ,33826.34181267936
TLV - MUC,TLV - ZAG,368.3459870499363
TLV - MUC,TLV - ZNZ,8306.340288279614
TLV - MUC,TLV - ZRH,435.4669257715894
TLV - MUC,TLV - ZTH,1985.9527384085675
TLV - MXP,TLV - NAP,1209.830740159127
TLV - MXP,TLV - NCE,853.2521638829196
TLV - MXP,TLV - NRT,45083.06837283951
TLV - MXP,TLV - OPO,3985.1288960347083
TLV - MXP,TLV - ORD,35950.354122308665
TLV - MXP,TLV - OTP,3055.509883758875
TLV - MXP,TLV - PEK,16862.47429027137
TLV - MXP,TLV - PFO,5685.257332611043
TLV - MXP,TLV - PMI,2413.7017216987715
TLV - MXP,TLV - PRG,1140.9422418249655
TLV - MXP,TLV - PVG,24204.501827909808
TLV - MXP,TLV - RHO,3897.6625700333607
TLV - MXP,TLV - RIX,3462.1556383386223
TLV - MXP,TLV - SFO,44541.406269064595
TLV - MXP,TLV - SKD,8672.815500486055
TLV - MXP,TLV - SKG,2070.782206563156
TLV - MXP,TLV - SOF,2115.133108766461
TLV - MXP,TLV - SSH,6278.7427232428845
TLV - MXP,TLV - STR,417.59909987671404
TLV - MXP,TLV - SZG,494.81996733962905
TLV - MXP,TLV - TAS,8833.774900626047
TLV - MXP,TLV - TBS,6490.620073680711
TLV - MXP,TLV - TGD,1360.4046210669667
TLV - MXP,TLV - TIA,1557.8566927776988
TLV - MXP,TLV - TIV,1422.1544735910215
TLV - MXP,TLV - TRN,695.2847128250573
TLV - MXP,TLV - TZX,6286.535126176207
TLV - MXP,TLV - VAR,3746.7933149203027
TLV - MXP,TLV - VCE,589.2270822792184
TLV - MXP,TLV - VIE,1168.7774303695414
TLV - MXP,TLV - VNO,2969.941430218451
TLV - MXP,TLV - VRN,622.9415338102199
TLV - MXP,TLV - WAW,2665.1249184065673
TLV - MXP,TLV - YUL,32401.649506448626
TLV - MXP,TLV - YYZ,32776.93723974533
TLV - MXP,TLV - ZAG,646.9682789782205
TLV - MXP,TLV - ZNZ,9309.724675039284
TLV - MXP,TLV - ZRH,467.18883521293884
TLV - MXP,TLV - ZTH,2393.6121757327414
TLV - NAP,TLV - NCE,562.415651266198
TLV - NAP,TLV - NRT,43117.255875577
TLV - NAP,TLV - OPO,4483.487156133959
TLV - NAP,TLV - ORD,40701.45583865889
TLV - NAP,TLV - OTP,2088.1714808843285
TLV - NAP,TLV - PEK,15422.160969706925
TLV - NAP,TLV - PFO,3408.0719856989253
TLV - NAP,TLV - PMI,1949.9917772130382
TLV - NAP,TLV - PRG,1608.4716982842765
TLV - NAP,TLV - PVG,22600.031928407316
TLV - NAP,TLV - RHO,2084.748556082103
TLV - NAP,TLV - RIX,4048.345697321042
TLV - NAP,TLV - SFO,48718.883292906234
TLV - NAP,TLV - SKD,6651.976588614154
TLV - NAP,TLV - SKG,980.5178773529334
TLV - NAP,TLV - SOF,1302.8204914852993
TLV - NAP,TLV - SSH,3785.3567001556808
TLV - NAP,TLV - STR,1530.3303075301951
TLV - NAP,TLV - SZG,1152.2509865812535
TLV - NAP,TLV - TAS,6793.895570774937
TLV - NAP,TLV - TBS,4099.415017188108
TLV - NAP,TLV - TGD,486.50492362440707
TLV - NAP,TLV - TIA,455.0600476403893
TLV - NAP,TLV - TIV,431.86268636569247
TLV - NAP,TLV - TRN,604.1846153825836
TLV - NAP,TLV - TZX,3820.5647026512625
TLV - NAP,TLV - VAR,2528.628598980598
TLV - NAP,TLV - VCE,486.3249633271253
TLV - NAP,TLV - VIE,1333.9806952286037
TLV - NAP,TLV - VNO,3263.9405277582937
TLV - NAP,TLV - VRN,434.96874212507
TLV - NAP,TLV - WAW,2424.323788999612
TLV - NAP,TLV - YUL,37787.637539491436
TLV - NAP,TLV - YYZ,38174.34577882472
TLV - NAP,TLV - ZAG,757.9648815445528
TLV - NAP,TLV - ZNZ,6777.8568137315915
TLV - NAP,TLV - ZRH,1655.081153639146
TLV - NAP,TLV - ZTH,760.4698789225981
TLV - NCE,TLV - NRT,45170.06492107348
TLV - NCE,TLV - OPO,2713.2967715251643
TLV - NCE,TLV - ORD,36555.46731505369
TLV - NCE,TLV - OTP,3454.7322369019003
TLV - NCE,TLV - PEK,17111.71784004576
TLV - NCE,TLV - PFO,5456.332435478278
TLV - NCE,TLV - PMI,1454.236997276545
TLV - NCE,TLV - PRG,1783.7684819569258
TLV - NCE,TLV - PVG,24410.12589830302
TLV - NCE,TLV - RHO,3754.487784148344
TLV - NCE,TLV - RIX,4300.927243761221
TLV - NCE,TLV - SFO,45471.26784281758
TLV - NCE,TLV - SKD,8646.777569434495
TLV - NCE,TLV - SKG,2160.569850418836
TLV - NCE,TLV - SOF,2497.9542156989255
TLV - NCE,TLV - SSH,5867.008412277025
TLV - NCE,TLV - STR,1280.522136439731
TLV - NCE,TLV - SZG,1271.3185237126625
TLV - NCE,TLV - TAS,8798.668407001564
TLV - NCE,TLV - TBS,6179.600374249619
TLV - NCE,TLV - TGD,1339.9779468279498
TLV - NCE,TLV - TIA,1361.0213453815395
TLV - NCE,TLV - TIV,1288.8244589356636
TLV - NCE,TLV - TRN,170.84557936535685
TLV - NCE,TLV - TZX,5907.200554683279
TLV - NCE,TLV - VAR,4055.873260647275
TLV - NCE,TLV - VCE,527.5981465506842
TLV - NCE,TLV - VIE,1868.6029506478453
TLV - NCE,TLV - VNO,3639.2466535859394
TLV - NCE,TLV - VRN,341.8921939953818
TLV - NCE,TLV - WAW,3238.9697146666235
TLV - NCE,TLV - YUL,33165.71708786835
TLV - NCE,TLV - YYZ,33120.48512114993
TLV - NCE,TLV - ZAG,1325.4169598074786
TLV - NCE,TLV - ZNZ,8801.523122156974
TLV - NCE,TLV - ZRH,1328.853722277633
TLV - NCE,TLV - ZTH,1879.1369183254499
TLV - NRT,TLV - OPO,52964.19147400726
TLV - NRT,TLV - ORD,90936.29948973739
TLV - NRT,TLV - OTP,40609.259284240994
TLV - NRT,TLV - PEK,7925.792277703042
TLV - NRT,TLV - PFO,39310.05362007608
TLV - NRT,TLV - PMI,47216.43341732
TLV - NRT,TLV - PRG,43942.15307438508
TLV - NRT,TLV - PVG,4503.1650808171025
TLV - NRT,TLV - RHO,39833.835810341276
TLV - NRT,TLV - RIX,42423.98803996929
TLV - NRT,TLV - SFO,95851.0055369389
TLV - NRT,TLV - SKD,22432.233162258566
TLV - NRT,TLV - SKG,40893.89529434769
TLV - NRT,TLV - SOF,40840.98403242997
TLV - NRT,TLV - SSH,39454.011657574076
TLV - NRT,TLV - STR,45073.42120431427
TLV - NRT,TLV - SZG,44004.43106879961
TLV - NRT,TLV - TAS,21390.47844685604
TLV - NRT,TLV - TBS,33524.87094017714
TLV - NRT,TLV - TGD,42041.11544722958
TLV - NRT,TLV - TIA,41724.90467781539
TLV - NRT,TLV - TIV,41381.61749180651
TLV - NRT,TLV - TRN,45243.353302515905
TLV - NRT,TLV - TZX,37391.52046428174
TLV - NRT,TLV - VAR,39442.28588269489
TLV - NRT,TLV - VCE,44262.11537874422
